iso_time	uptime_s	temp_c	arm_mhz	core_mhz	volts	load1	throttled_hex	throttled_flags	proc_cpu	proc_rss_kb
2026-08-17T01:02:33+02:00	47959	42.8	800	499	0.8955V	1.56	0x0	clean	24.0	322244
2026-08-17T01:03:34+02:00	48019	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T01:04:34+02:00	48079	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T01:05:34+02:00	48139	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T01:06:34+02:00	48199	41.8	700	267	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T01:07:34+02:00	48259	41.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T01:08:34+02:00	48319	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T01:09:34+02:00	48380	43.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T01:10:34+02:00	48440	43.3	700	499	0.8955V	1.09	0x0	clean	24.0	322244
2026-08-17T01:11:34+02:00	48500	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T01:12:34+02:00	48560	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T01:13:35+02:00	48620	42.3	800	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T01:14:35+02:00	48680	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T01:15:35+02:00	48740	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T01:16:35+02:00	48800	41.8	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T01:17:35+02:00	48860	42.8	800	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T01:18:35+02:00	48920	43.8	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T01:19:35+02:00	48981	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T01:20:35+02:00	49041	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T01:21:35+02:00	49101	42.3	800	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T01:22:35+02:00	49161	43.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T01:23:36+02:00	49221	43.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T01:24:36+02:00	49281	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T01:25:36+02:00	49341	43.3	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T01:26:36+02:00	49401	43.3	800	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T01:27:36+02:00	49461	42.8	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T01:28:36+02:00	49521	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T01:29:36+02:00	49582	43.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T01:30:36+02:00	49642	42.8	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T01:31:36+02:00	49702	43.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T01:32:36+02:00	49762	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T01:33:37+02:00	49822	43.3	700	499	0.8955V	1.12	0x0	clean	24.0	322244
2026-08-17T01:34:37+02:00	49882	42.8	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T01:35:37+02:00	49942	43.8	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T01:36:37+02:00	50002	43.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T01:37:37+02:00	50062	42.8	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T01:38:37+02:00	50122	43.3	800	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T01:39:37+02:00	50183	42.3	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T01:40:37+02:00	50243	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T01:41:37+02:00	50303	43.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T01:42:37+02:00	50363	42.8	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T01:43:38+02:00	50423	43.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T01:44:38+02:00	50483	43.8	800	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T01:45:38+02:00	50543	43.3	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T01:46:38+02:00	50603	43.8	700	499	0.8955V	1.62	0x0	clean	24.0	322244
2026-08-17T01:47:38+02:00	50663	42.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T01:48:38+02:00	50723	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T01:49:38+02:00	50784	43.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T01:50:38+02:00	50844	43.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T01:51:38+02:00	50904	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T01:52:38+02:00	50964	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T01:53:39+02:00	51024	42.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T01:54:39+02:00	51084	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T01:55:39+02:00	51144	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T01:56:39+02:00	51204	43.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T01:57:39+02:00	51264	42.8	800	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T01:58:39+02:00	51324	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T01:59:39+02:00	51385	42.3	700	499	0.8955V	1.53	0x0	clean	24.0	322244
2026-08-17T02:00:39+02:00	51445	41.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T02:01:39+02:00	51505	42.3	700	499	0.8955V	1.64	0x0	clean	24.0	322244
2026-08-17T02:02:39+02:00	51565	43.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T02:03:40+02:00	51625	41.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T02:04:40+02:00	51685	42.8	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T02:05:40+02:00	51745	41.8	800	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T02:06:40+02:00	51805	41.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T02:07:40+02:00	51865	43.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T02:08:40+02:00	51925	43.8	700	267	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T02:09:40+02:00	51986	42.8	700	267	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T02:10:40+02:00	52046	43.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T02:11:40+02:00	52106	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T02:12:40+02:00	52166	42.3	700	499	0.8955V	1.57	0x0	clean	24.0	322244
2026-08-17T02:13:40+02:00	52226	43.3	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T02:14:41+02:00	52286	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T02:15:41+02:00	52346	43.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T02:16:41+02:00	52406	43.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T02:17:41+02:00	52466	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T02:18:41+02:00	52526	42.8	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T02:19:41+02:00	52587	42.3	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T02:20:41+02:00	52647	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T02:21:41+02:00	52707	43.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T02:22:41+02:00	52767	42.8	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T02:23:41+02:00	52827	42.8	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T02:24:42+02:00	52887	43.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T02:25:42+02:00	52947	43.8	700	499	0.8955V	1.51	0x0	clean	24.0	322244
2026-08-17T02:26:42+02:00	53007	42.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T02:27:42+02:00	53067	42.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T02:28:42+02:00	53127	43.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T02:29:42+02:00	53188	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T02:30:42+02:00	53248	43.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T02:31:42+02:00	53308	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T02:32:42+02:00	53368	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T02:33:42+02:00	53428	43.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T02:34:43+02:00	53488	42.8	700	499	0.8955V	1.55	0x0	clean	24.0	322244
2026-08-17T02:35:43+02:00	53548	42.3	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T02:36:43+02:00	53608	42.3	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-17T02:37:43+02:00	53668	41.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T02:38:43+02:00	53728	42.8	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T02:39:43+02:00	53789	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T02:40:43+02:00	53849	42.8	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T02:41:43+02:00	53909	42.8	700	267	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T02:42:43+02:00	53969	42.8	700	267	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T02:43:43+02:00	54029	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T02:44:44+02:00	54089	41.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T02:45:44+02:00	54149	42.8	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T02:46:44+02:00	54209	43.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T02:47:44+02:00	54269	43.3	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-17T02:48:44+02:00	54329	42.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T02:49:44+02:00	54390	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T02:50:44+02:00	54450	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T02:51:44+02:00	54510	42.3	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T02:52:44+02:00	54570	43.8	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T02:53:44+02:00	54630	41.8	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T02:54:45+02:00	54690	42.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T02:55:45+02:00	54750	43.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T02:56:45+02:00	54810	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T02:57:45+02:00	54870	42.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T02:58:45+02:00	54930	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T02:59:45+02:00	54991	42.8	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T03:00:45+02:00	55051	42.3	800	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T03:01:45+02:00	55111	42.8	800	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T03:02:45+02:00	55171	43.3	800	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T03:03:45+02:00	55231	43.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T03:04:46+02:00	55291	42.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T03:05:46+02:00	55351	42.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T03:06:46+02:00	55411	41.8	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T03:07:46+02:00	55471	43.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T03:08:46+02:00	55531	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T03:09:46+02:00	55592	42.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T03:10:46+02:00	55652	42.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T03:11:46+02:00	55712	43.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T03:12:46+02:00	55772	43.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T03:13:47+02:00	55832	43.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T03:14:47+02:00	55892	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T03:15:47+02:00	55952	42.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T03:16:47+02:00	56012	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T03:17:47+02:00	56072	42.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T03:18:47+02:00	56132	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T03:19:47+02:00	56193	43.8	700	499	0.8955V	1.59	0x0	clean	24.0	322244
2026-08-17T03:20:47+02:00	56253	42.8	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T03:21:47+02:00	56313	42.8	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T03:22:47+02:00	56373	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T03:23:48+02:00	56433	43.3	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T03:24:48+02:00	56493	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T03:25:48+02:00	56553	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T03:26:48+02:00	56613	42.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T03:27:48+02:00	56673	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T03:28:48+02:00	56733	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T03:29:48+02:00	56794	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T03:30:48+02:00	56854	42.8	800	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T03:31:48+02:00	56914	43.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T03:32:48+02:00	56974	42.8	700	499	0.8955V	1.55	0x0	clean	24.0	322244
2026-08-17T03:33:49+02:00	57034	43.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T03:34:49+02:00	57094	43.3	700	499	0.8955V	1.55	0x0	clean	24.0	322244
2026-08-17T03:35:49+02:00	57154	41.8	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T03:36:49+02:00	57214	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T03:37:49+02:00	57274	43.3	800	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T03:38:49+02:00	57334	42.8	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T03:39:49+02:00	57395	42.3	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T03:40:49+02:00	57455	41.8	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T03:41:49+02:00	57515	42.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T03:42:49+02:00	57575	43.3	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T03:43:50+02:00	57635	42.3	700	293	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T03:44:50+02:00	57695	42.3	700	267	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T03:45:50+02:00	57755	44.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T03:46:50+02:00	57815	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T03:47:50+02:00	57875	41.8	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-17T03:48:50+02:00	57935	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T03:49:50+02:00	57996	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T03:50:50+02:00	58056	42.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T03:51:50+02:00	58116	42.8	700	499	0.8955V	1.60	0x0	clean	24.0	322244
2026-08-17T03:52:50+02:00	58176	43.3	800	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T03:53:51+02:00	58236	43.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T03:54:51+02:00	58296	41.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T03:55:51+02:00	58356	41.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T03:56:51+02:00	58416	42.3	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T03:57:51+02:00	58476	41.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T03:58:51+02:00	58536	42.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T03:59:51+02:00	58597	42.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T04:00:51+02:00	58657	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T04:01:51+02:00	58717	43.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T04:02:51+02:00	58777	42.8	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-17T04:03:52+02:00	58837	43.3	700	267	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T04:04:52+02:00	58897	42.8	800	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-17T04:05:52+02:00	58957	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T04:06:52+02:00	59017	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T04:07:52+02:00	59077	42.8	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T04:08:52+02:00	59137	41.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T04:09:52+02:00	59198	42.8	700	267	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T04:10:52+02:00	59258	42.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T04:11:52+02:00	59318	42.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T04:12:52+02:00	59378	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T04:13:53+02:00	59438	41.8	700	499	0.8955V	1.59	0x0	clean	24.0	322244
2026-08-17T04:14:53+02:00	59498	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T04:15:53+02:00	59558	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T04:16:53+02:00	59618	42.8	700	267	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T04:17:53+02:00	59678	42.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T04:18:53+02:00	59738	42.3	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T04:19:53+02:00	59799	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T04:20:53+02:00	59859	41.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T04:21:53+02:00	59919	42.8	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T04:22:53+02:00	59979	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T04:23:53+02:00	60039	42.3	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T04:24:54+02:00	60099	41.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T04:25:54+02:00	60159	41.3	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T04:26:54+02:00	60219	41.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T04:27:54+02:00	60279	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T04:28:54+02:00	60339	42.3	800	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T04:29:54+02:00	60400	42.8	800	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T04:30:54+02:00	60460	41.3	800	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T04:31:54+02:00	60520	42.3	800	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T04:32:54+02:00	60580	42.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T04:33:55+02:00	60640	42.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T04:34:55+02:00	60700	42.8	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T04:35:55+02:00	60760	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T04:36:55+02:00	60820	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T04:37:55+02:00	60880	42.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T04:38:55+02:00	60940	42.8	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T04:39:55+02:00	61001	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T04:40:55+02:00	61061	43.3	700	267	0.8955V	1.13	0x0	clean	24.0	322244
2026-08-17T04:41:55+02:00	61121	42.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T04:42:55+02:00	61181	41.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T04:43:56+02:00	61241	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T04:44:56+02:00	61301	42.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T04:45:56+02:00	61361	42.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T04:46:56+02:00	61421	41.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T04:47:56+02:00	61481	42.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T04:48:56+02:00	61541	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T04:49:56+02:00	61602	42.8	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T04:50:56+02:00	61662	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T04:51:56+02:00	61722	42.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T04:52:56+02:00	61782	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T04:53:57+02:00	61842	41.8	700	267	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T04:54:57+02:00	61902	41.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T04:55:57+02:00	61962	42.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T04:56:57+02:00	62022	42.3	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T04:57:57+02:00	62082	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T04:58:57+02:00	62142	43.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T04:59:57+02:00	62203	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T05:00:57+02:00	62263	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T05:01:57+02:00	62323	42.8	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T05:02:57+02:00	62383	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T05:03:58+02:00	62443	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T05:04:58+02:00	62503	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T05:05:58+02:00	62563	43.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T05:06:58+02:00	62623	43.3	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T05:07:58+02:00	62683	43.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T05:08:58+02:00	62743	41.3	700	267	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T05:09:58+02:00	62804	41.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T05:10:58+02:00	62864	41.3	700	499	0.8955V	1.68	0x0	clean	24.0	322244
2026-08-17T05:11:58+02:00	62924	43.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T05:12:58+02:00	62984	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T05:13:59+02:00	63044	43.8	800	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T05:14:59+02:00	63104	42.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T05:15:59+02:00	63164	42.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T05:16:59+02:00	63224	43.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T05:17:59+02:00	63284	42.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T05:18:59+02:00	63344	42.3	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T05:19:59+02:00	63405	42.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T05:20:59+02:00	63465	41.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T05:21:59+02:00	63525	43.3	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T05:22:59+02:00	63585	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T05:24:00+02:00	63645	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T05:25:00+02:00	63705	43.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T05:26:00+02:00	63765	42.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T05:27:00+02:00	63825	43.3	700	499	0.8955V	1.58	0x0	clean	24.0	322244
2026-08-17T05:28:00+02:00	63885	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T05:29:00+02:00	63945	43.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
